ScripCode,ScripId,BSE Exclusive,Status,GroupName,GSM,Unsolicited_SMS,Long_Term_Additional_Surveillance_Measure (Long Term ASM),Insolvency_Resolution_Process(IRP),Short_Term_Additional_Surveillance_Measure (Short Term ASM),Default,ICA,Pledge
540767,NAM-INDIA,N,A,A,100,100,100,100,100,100,100,100
540762,TIINDIA,N,A,A,100,100,100,100,100,100,100,100
540757,SCPL,Y,A,M,100,100,1,100,100,100,100,100
540756,KAARYAFSL,Y,A,M,100,100,1,100,100,100,100,100
540755,GICRE,N,A,A,100,100,100,100,100,100,100,100
540750,IEX,N,A,A,100,100,100,100,100,100,100,100
540749,MASFIN,N,A,A,100,100,100,100,100,100,100,100
540744,MESCON,Y,A,Z,100,100,100,100,100,100,100,100
540743,GODREJAGRO,N,A,A,100,100,100,100,100,100,100,100
540738,STL,Y,A,M,100,100,100,100,100,100,100,100
540737,SGRL,Y,A,B,100,100,100,100,100,100,100,100
540736,SIDDH,Y,S,M,100,100,100,100,100,100,100,100
540735,IRIS,N,A,B,100,100,100,100,100,100,100,100
540730,MEHAI,Y,A,B,100,100,100,100,100,100,100,100
540729,VANTABIO,Y,A,M,100,100,100,100,100,100,100,100
540728,SAYAJIIND,Y,A,X,100,100,100,100,100,100,100,100
540727,POOJA,Y,A,M,100,100,100,100,100,100,100,100
540726,TTFL,Y,A,B,100,100,100,100,100,100,100,100
540725,SHAREINDIA,N,A,B,100,100,100,100,100,100,100,100
540724,DIAMONDYD,N,A,A,100,100,100,100,100,100,100,100
540719,SBILIFE,N,A,A,100,100,100,100,100,100,100,100
540718,AKM,Y,A,M,100,100,1,100,100,100,100,100
540717,PQIF,Y,A,XT,100,100,100,100,100,100,100,100
540716,ICICIGI,N,A,A,100,100,100,100,100,100,100,100
540715,SAGAR,Y,A,M,100,100,100,100,100,100,100,100
540710,CAPACITE,N,A,B,100,100,100,100,100,100,100,100
540709,RELHOME,N,A,B,100,100,100,100,100,100,100,100
540704,MATRIMONY,N,A,B,100,100,100,100,100,100,100,100
540703,PROVESTSER,Y,A,X,100,100,100,100,100,100,100,100
540702,LASA,N,A,B,100,100,100,100,100,100,100,100
540701,DCAL,N,A,A,100,100,100,100,100,100,100,100
540700,BRNL,N,A,B,100,100,100,100,100,100,100,100
540699,DIXON,N,A,A,100,100,100,100,100,100,100,100
540698,NEL,Y,S,MT,100,100,100,100,100,100,100,100
540697,AMFL,Y,A,Z,100,100,100,100,100,100,100,100
540696,KCDGROUP,Y,A,XT,0,100,100,100,100,100,100,100
540695,DWL,Y,A,MT,100,100,100,100,100,100,100,100
540694,ANG,Y,A,B,100,100,2,100,100,100,100,100
540693,SHISHIND,Y,A,T,100,100,100,100,100,100,100,100
540692,APEX,N,A,A,100,100,100,100,100,100,100,100
540691,ABCAPITAL,N,A,A,100,100,100,100,100,100,100,100
540686,SMRUTHIORG,Y,A,X,100,100,100,100,100,100,100,100
540681,CHOTHANI,Y,A,M,100,100,1,100,100,100,100,100
540680,KIOCL,N,A,B,100,100,100,100,100,100,100,100
540679,SMSLIFE,N,A,B,100,100,100,100,100,100,100,100
540678,COCHINSHIP,N,A,A,100,100,100,100,100,100,100,100
540673,SIS,N,A,A,100,100,100,100,100,100,100,100
540654,GSTL,Y,A,B,100,100,100,100,100,100,100,100
540653,SINTEXPLAST,N,A,B,100,100,1,100,100,100,100,100
540652,CTCL,Y,A,M,100,100,100,100,100,100,100,100
540651,JIGAR,Y,A,M,100,100,100,100,100,100,100,100
540650,MAGADHSUGAR,N,A,B,100,100,100,100,100,100,100,100
540649,AVADHSUGAR,N,A,B,100,100,100,100,100,100,100,100
540648,PALASHSEC,N,A,B,100,100,1,100,100,100,100,100
540647,GANGESSEC,N,A,B,100,100,100,100,100,100,100,100
540642,SALASAR,N,A,B,100,100,1,100,100,100,100,100
540621,BHAGYAPROP,N,A,B,100,100,100,100,100,100,100,100
540615,7NR,Y,A,T,100,100,100,100,100,100,100,100
540614,GGENG,Y,A,B,100,100,100,100,100,100,100,100
540613,GEL,Y,A,M,100,100,100,100,100,100,100,100
540611,AUBANK,N,A,A,100,100,100,100,100,100,100,100
540602,GTPL,N,A,B,100,100,100,100,100,100,100,100
540597,CONTAINER,Y,S,Z,100,100,100,100,100,100,100,100
540596,ERIS,N,A,A,100,100,100,100,100,100,100,100
540595,TEJASNET,N,A,A,100,100,1,100,100,100,100,100
540590,RIDDHICORP,Y,A,T,100,100,100,100,100,100,100,100
540575,STARCEMENT,N,A,A,100,100,100,100,100,100,100,100
540570,VARIMAN,Y,A,X,100,100,100,100,100,100,100,100
540565,INDIGRID,N,A,IF,100,100,100,100,100,100,100,100
540550,YUG,Y,A,M,100,100,1,100,100,100,100,100
540545,BGJL,Y,A,B,100,100,100,100,100,100,100,100
540544,PSPPROJECT,N,A,A,100,100,100,100,100,100,100,100
540530,HUDCO,N,A,A,100,100,100,100,100,100,100,100
540526,IRBINVIT,N,A,IF,100,100,100,100,100,100,100,100
540519,MEERA,Y,A,B,100,100,100,100,100,100,100,100
540515,KANUNGO,Y,A,X,0,100,100,100,100,100,100,100
540497,SCHAND,N,A,B,100,100,100,100,100,100,100,100
540492,STARLENT,Y,A,B,100,100,100,100,100,100,100,100
540481,CLFL,Y,A,XT,0,100,100,100,100,100,100,100
540468,KMSMEDI,Y,A,M,100,100,100,100,100,100,100,100
540467,PARMSILK,Y,A,X,100,100,100,100,100,100,100,100
540455,ESCORP,Y,A,M,100,100,100,100,100,100,100,100
540426,RELSTRUCT,Y,S,MT,100,100,100,100,100,100,100,100
540425,SHANKARA,N,A,A,100,100,100,100,100,100,100,100
540416,OCTAWARE,Y,A,M,100,100,100,100,100,100,100,100
540405,OCEANIC,Y,A,T,100,100,100,100,100,100,100,100
540404,PRIMEFRESH,Y,A,M,100,100,100,100,100,100,100,100
540403,CLEDUCATE,N,A,T,100,100,100,100,100,100,100,100
540402,MANAS,Y,A,M,100,100,100,100,100,100,100,100
540401,MAXIMUS,Y,A,B,100,100,100,100,100,100,100,100
540396,MANOMAY,Y,A,M,100,100,100,100,100,100,100,100
540395,CHEMCRUX,Y,A,M,100,100,100,100,100,100,100,100
540394,JDML,Y,S,MT,100,100,100,100,100,100,100,100
540393,SMLT,Y,A,M,100,100,100,100,100,100,100,100
540386,ONTIC,Y,A,XT,100,100,100,100,100,100,100,100
540385,KDLL,Y,A,X,0,100,100,100,100,100,100,100
540377,IFL,Y,A,M,100,100,100,100,100,100,100,100
540376,DMART,N,A,A,100,100,100,100,100,100,100,100
540366,RADIOCITY,N,A,B,100,100,100,100,100,100,100,100
540361,DANUBE,Y,A,XT,100,100,100,100,100,100,100,100
540360,LLFICL,Y,A,X,0,100,100,100,100,100,100,100
540359,PARMAX,Y,A,X,100,100,100,100,100,100,100,100
540358,RMC,Y,A,M,100,100,1,100,100,100,100,100
540332,TANVI,Y,A,M,100,100,100,100,100,100,100,100
540318,SUERYAAKNI,Y,A,XT,100,100,100,100,100,100,100,100
540311,JITFINFRA,N,A,T,100,100,100,100,100,100,100,100
540310,CFL,Y,A,XT,0,100,100,100,100,100,100,100
540293,PRICOLLTD,N,A,A,100,100,100,100,100,100,100,100
540270,RAIDEEPIND,Y,A,XT,100,100,100,100,100,100,100,100
540269,SKL,Y,A,M,100,100,100,100,100,100,100,100
540268,DHANVARSHA,Y,A,X,100,100,100,100,100,100,100,100
540267,FLORACORP,Y,S,Z,100,100,100,100,100,100,100,100
540266,GLCL,Y,A,XT,100,100,100,100,100,100,100,100
540259,SHANGAR,Y,A,XT,0,100,100,100,100,100,100,100
540254,MTPL,Y,A,XT,100,100,100,100,100,100,100,100
540253,SNTCL,Y,A,XT,100,100,100,100,100,100,100,100
540252,VSL,Y,A,T,100,100,100,100,100,100,100,100
540243,NEWLIGHT,Y,A,XT,0,100,100,100,100,100,100,100
540222,LAURUSLABS,N,A,A,100,100,100,100,100,100,100,100
540221,SHASHANK,Y,A,X,0,100,100,100,100,100,100,100
540212,TCIEXP,N,A,A,100,100,100,100,100,100,100,100
540211,SIFL,Y,A,XT,0,100,100,100,100,100,100,100
540210,TMRVL,N,A,B,100,100,1,100,100,100,100,100
540205,AVL,Y,A,T,100,100,4,100,100,100,100,100
540204,EIKO,Y,A,XT,0,100,100,100,100,100,100,100
540203,SFL,N,A,A,100,100,100,100,100,100,100,100
540199,CMBL,Y,A,XT,0,100,100,100,100,100,100,100
540198,OSIAJEE,Y,A,X,0,100,100,100,100,100,100,100
540192,LKPSEC,Y,A,X,100,100,100,100,100,100,100,100
540190,FRANKLININD,Y,A,X,100,100,100,100,100,100,100,100
540189,UPROTECH,Y,S,Z,100,100,100,100,100,100,100,100
540181,SALEM,Y,A,XT,100,100,100,100,100,100,100,100
540180,VBL,N,A,A,100,100,100,100,100,100,100,100
540175,REGENCY,Y,A,X,100,100,100,100,100,100,100,100
540174,SOUTHERNIN,Y,A,XT,0,100,100,100,100,100,100,100
540173,PNBHOUSING,N,A,A,100,100,100,100,100,100,100,100
540168,SUPRAP,Y,A,XT,100,100,100,100,100,100,100,100
540159,PURPLE,Y,A,XT,0,100,100,100,100,100,100,100
540153,ENDURANCE,N,A,A,100,100,100,100,100,100,100,100
540152,IGRL,Y,A,MT,100,100,100,100,100,100,100,100
540151,DIKSAT,Y,A,M,100,100,100,100,100,100,100,100
540150,MHEL,Y,A,M,100,100,100,100,100,100,100,100
540148,BINDALEXPO,Y,A,M,100,100,100,100,100,100,100,100
540147,SHASHIJIT,Y,A,T,100,100,100,100,100,100,100,100
540146,ACML,Y,A,M,100,100,1,100,100,100,100,100
540145,VALIANTORG,N,A,B,100,100,100,100,100,100,100,100
540144,DRA,Y,A,M,100,100,100,100,100,100,100,100
540143,SAGARSOFT,Y,A,X,100,100,100,100,100,100,100,100
540136,HPL,N,A,B,100,100,100,100,100,100,100,100
540135,ARCFIN,Y,A,X,100,100,100,100,100,100,100,100
540134,IISL,Y,A,X,0,100,100,100,100,100,100,100
540133,ICICIPRULI,N,A,A,100,100,100,100,100,100,100,100
540132,SIIL,Y,A,X,0,100,100,100,100,100,100,100
540125,RADHIKAJWE,Y,A,M,100,100,100,100,100,100,100,100
540124,GNA,N,A,B,100,100,1,100,100,100,100,100
540115,LTTS,N,A,A,100,100,100,100,100,100,100,100
540108,TIAANC,Y,A,X,100,100,100,100,100,100,100,100
540097,VISCO,Y,A,X,100,100,1,100,100,100,100,100
540084,SPICY,Y,A,M,100,100,100,100,100,100,100,100
540083,TVVISION,N,A,T,2,100,100,100,100,100,100,100
540082,RSTL,Y,A,M,100,100,100,100,100,100,100,100
540081,GOVNOW,N,A,B,0,100,100,100,100,100,100,100
540080,NARAYANI,Y,A,B,0,100,100,0,100,100,100,100
540079,SPRAYKING,Y,A,M,100,100,100,100,100,100,100,100
540078,MITSU,Y,A,B,100,100,100,100,100,100,100,100
540073,BLS,N,A,T,100,100,4,100,100,100,100,100
540072,SHIVAEXPO,Y,A,M,100,100,1,100,100,100,100,100
540071,CAMSONSEEDS,Y,S,Z,100,100,100,100,100,100,100,100
540066,AMS,Y,A,XT,100,100,100,100,100,100,100,100
540065,RBLBANK,N,A,A,100,100,100,100,100,100,100,100
540064,FRETAIL,N,A,A,100,100,100,100,100,100,100,100
540063,ECS,Y,S,XT,3,100,100,100,100,100,100,100
540062,GOLDENCREST,Y,A,X,0,100,100,100,100,100,100,100
540061,BIGBLOC,N,A,B,100,100,100,100,100,100,100,100
540048,SPAL,N,A,B,100,100,100,100,100,100,100,100
540047,DBL,N,A,A,100,100,100,100,100,100,100,100
540027,PTIL,Y,A,B,100,100,100,0,100,100,100,100
540026,LAHL,Y,A,XT,100,100,100,100,100,100,100,100
540025,ADVENZYMES,N,A,A,100,100,100,100,100,100,100,100
540024,ASHARI,Y,S,Z,100,100,100,100,100,100,100,100
540023,COLORCHIPS,Y,A,X,100,100,100,100,100,100,100,100
540006,EASTWEST,Y,A,X,100,100,1,100,100,100,100,100
540005,LTI,N,A,A,100,100,100,100,100,100,100,100
539997,KPL,Y,A,M,100,100,1,100,100,100,100,100
539992,LLOYDSTEEL,N,A,B,100,100,1,100,100,100,100,100
539991,CFEL,Y,A,X,0,100,100,100,100,100,100,100
539986,COMSYN,Y,A,B,100,100,100,100,1,100,100,100
539985,TITAANIUM,Y,A,M,100,100,100,100,100,100,100,100
539984,HUIL,Y,A,X,100,100,1,100,100,100,100,100
539983,SIDH,Y,S,Z,100,100,100,100,100,100,100,100
539982,ASYL,Y,A,T,100,100,100,100,100,100,100,100
539979,DIGJAMLTD,N,A,B,100,100,100,0,1,100,100,100
539978,QUESS,N,A,A,100,100,100,100,100,100,100,100
539963,ZEAL,Y,A,B,100,100,100,100,100,100,100,100
539962,QFSL,Y,S,Z,100,100,100,100,100,100,100,100
539957,MGL,N,A,A,100,100,100,100,100,100,100,100
539956,TAALENT,Y,A,X,100,100,1,100,100,100,100,100
539947,JLL,Y,A,XT,0,100,100,100,100,100,100,100
539946,BAZELINTER,Y,A,XT,100,100,100,100,100,100,100,100
539940,MAXVIL,N,A,B,100,100,1,100,100,100,100,100
539939,YASHCHEM,Y,A,B,100,100,100,100,100,100,100,100
539938,MIL,Y,A,XT,100,100,100,100,100,100,100,100
539927,LIKHAMI,Y,A,XT,100,100,100,100,100,100,100,100
539922,RGIL,Y,A,X,0,100,100,100,100,100,100,100
539921,SEIL,Y,A,T,100,100,100,100,100,100,100,100
539917,NAGARFERT,N,A,B,100,100,100,0,100,100,100,100
539911,SNIM,Y,A,XT,0,100,100,100,100,100,100,100
539910,KOCL,Y,A,XT,100,100,100,100,100,100,100,100
539900,DIDL,Y,S,Z,100,100,100,100,100,100,100,100
539895,SAGL,Y,A,XT,2,100,100,100,100,100,100,100
539894,MADHAVIPL,Y,A,X,100,100,100,100,100,100,100,100
539889,PARAGMILK,N,A,A,100,100,100,100,100,100,100,100
539884,DARSHANORNA,Y,A,T,100,100,100,100,100,100,100,100
539883,PILANIINVS,N,A,A,100,100,100,100,100,100,100,100
539876,CROMPTON,N,A,A,100,100,100,100,100,100,100,100
539875,RSDFIN,Y,A,X,100,100,100,100,100,100,100,100
539874,UJJIVAN,N,A,A,100,100,100,100,100,100,100,100
539873,BRONZE,Y,S,Z,100,100,100,100,100,100,100,100
539872,BAJAJHCARE,Y,A,B,100,100,100,100,100,100,100,100
539871,THYROCARE,N,A,A,100,100,100,100,100,100,100,100
539864,GHUSHINE,Y,S,M,100,100,100,100,100,100,100,100
539861,SKIL,N,A,B,0,100,100,100,100,100,100,100
539854,HALDER,Y,A,XT,100,100,100,100,100,100,100,100
539853,GOLDENCAP,Y,S,Z,100,100,100,100,100,100,100,100
539844,EQUITAS,N,A,A,100,100,1,100,100,100,100,100
539843,NINSYS,Y,A,M,100,100,100,100,100,100,100,100
539842,SYSCO,Y,S,M,100,100,100,0,100,100,100,100
539841,LANCER,Y,A,B,100,100,1,100,100,100,100,100
539839,FRANKLIN,Y,A,M,100,100,1,100,100,100,100,100
539837,RPEL,Y,A,T,100,100,4,100,100,100,100,100
539836,RUBY,Y,S,MT,100,100,100,100,100,100,100,100
539835,SUPERIOR,Y,A,X,0,1,100,100,100,100,100,100
539834,BALGOPAL,Y,A,XT,100,100,100,100,100,100,100,100
539833,SICLTD,Y,A,X,100,100,100,100,100,100,100,100
539819,MUDRA,Y,A,X,100,100,100,100,100,100,100,100
539814,LELAVOIR,Y,A,X,100,100,100,100,100,100,100,100
539807,INFIBEAM,N,A,A,100,100,100,100,100,100,100,100
539800,CHDCHEM,Y,A,B,100,100,1,100,100,100,100,100
539799,BHARATWIRE,N,A,B,100,100,100,100,100,100,100,100
539798,UMIYA,Y,A,B,100,100,100,100,100,100,100,100
539788,KDML,Y,A,M,100,100,100,100,100,100,100,100
539787,HCG,N,A,A,100,100,100,100,100,100,100,100
539785,PDMJEPAPER,N,A,B,100,100,100,100,100,100,100,100
539773,ADVIKCA,Y,A,XT,1,100,100,100,100,100,100,100
539770,DARJEELING,Y,A,XT,0,100,100,100,100,100,100,100
539767,MNIL,Y,A,XT,0,100,100,100,100,100,100,100
539762,MODCL,Y,A,XT,0,100,100,100,100,100,100,100
539761,VKAL,Y,S,Z,0,100,100,100,100,100,100,100
539760,RELICAB,Y,A,M,100,100,100,100,100,100,100,100
539742,SIMBHALS,N,A,B,100,100,100,100,100,100,100,100
539730,FREDUN,Y,A,XT,100,100,100,100,100,100,100,100
539725,GOKULAGRO,N,A,B,100,100,2,100,100,100,100,100
539724,HYPERSOFT,Y,S,XT,3,100,100,100,100,100,100,100
539697,HILIKS,Y,A,XT,100,100,100,100,100,100,100,100
539693,ALORA,Y,S,Z,100,100,100,100,100,100,100,100
539692,IFINSER,Y,A,X,100,100,100,100,100,100,100,100
539691,RGCEL,Y,S,Z,100,100,100,100,100,100,100,100
539686,KPEL,Y,A,B,100,100,100,100,1,100,100,100
539683,SHIVKAMAL,Y,A,XT,100,100,100,100,100,100,100,100
539682,SESL,Y,A,B,100,100,100,100,100,100,100,100
539681,DAL,Y,A,XT,100,100,100,100,100,100,100,100
539680,GANGAPHARM,Y,A,M,100,100,100,100,100,100,100,100
539679,KAPILRAJ,Y,A,X,100,100,100,100,1,100,100,100
539678,QUICKHEAL,N,A,A,100,100,100,100,100,100,100,100
539673,RCL,Y,A,XT,0,100,100,100,100,100,100,100
539669,RGF,Y,S,Z,100,100,100,100,100,100,100,100
539662,BFLAFL,Y,A,X,100,100,100,100,100,100,100,100
539661,ACEMEN,Y,A,XT,100,100,100,100,100,100,100,100
539660,BESTAGRO,Y,A,B,100,100,100,100,1,100,100,100
539659,VIDLI,Y,A,M,100,100,1,100,100,100,100,100
539658,TEAMLEASE,N,A,A,100,100,100,100,100,100,100,100
539637,BVL,Y,A,M,100,100,100,100,100,100,100,100
539636,PRECAM,N,A,B,100,100,100,100,100,100,100,100
539632,AARCOM,Y,A,XT,100,100,100,100,100,100,100,100
539621,BCLENTERPR,Y,A,X,100,100,100,100,100,100,100,100
539620,AINFRA,Y,A,X,100,100,100,100,100,100,100,100
539607,BLUECLOUDS,Y,A,XT,0,100,100,100,100,100,100,100
539600,CHAMAK,Y,A,X,100,100,100,100,100,100,100,100
539599,KEL,Y,A,X,100,100,100,100,100,100,100,100
539598,ORACLECR,Y,A,X,0,100,100,100,100,100,100,100
539597,JSLHISAR,N,A,A,100,100,1,100,100,100,100,100
539596,DELTA,Y,A,X,0,100,100,100,100,100,100,100
539595,NATECO,Y,S,Z,100,100,100,100,100,100,100,100
539594,MISHTANN,Y,A,XT,100,100,4,100,100,100,100,100
539593,SHIVA,Y,A,XT,1,100,100,100,100,100,100,100
539584,SIPTL,Y,A,X,1,100,100,100,100,100,100,100
539574,SCL,Y,A,X,100,100,100,100,100,100,100,100
539570,ACEWIN,Y,A,M,100,100,100,100,100,100,100,100
539562,AARNAV,Y,A,XT,100,100,100,100,100,100,100,100
539561,REMLIFE,Y,A,X,100,100,100,100,100,100,100,100
539560,ABHIJIT,Y,A,XT,100,100,100,100,100,100,100,100
539559,DDIL,Y,A,XT,0,100,100,100,100,100,100,100
539552,FMEC,Y,A,XT,100,100,100,100,100,100,100,100
539551,NH,N,A,A,100,100,100,100,100,100,100,100
539546,BNL,Y,A,X,100,100,100,100,100,100,100,100
539545,APOORVA,Y,A,XT,100,100,100,100,100,100,100,100
539544,ABHIINFRA,Y,A,X,0,100,100,100,100,100,100,100
539543,VALLEY,Y,A,X,100,100,100,100,100,100,100,100
539542,LUXIND,N,A,A,100,100,100,100,100,100,100,100
539533,ELITECON,Y,A,XT,0,100,100,100,100,100,100,100
539528,AAYUSH,Y,A,X,0,100,100,100,100,100,100,100
539527,CREATIVE,Y,A,X,100,100,100,100,100,100,100,100
539526,SCTL,Y,A,B,100,100,100,100,100,100,100,100
539525,NAVKETAN,Y,S,Z,100,100,100,100,100,100,100,100
539524,LALPATHLAB,N,A,A,100,100,100,100,100,100,100,100
539523,ALKEM,N,A,A,100,100,100,100,100,100,100,100
539522,GROVY,Y,A,XT,100,100,100,100,100,100,100,100
539521,NAVIGANT,Y,A,M,100,100,100,100,100,100,100,100
539520,SHAILJA,Y,S,Z,100,100,100,100,100,100,100,100
539519,MAYUKH,Y,A,X,100,100,100,100,100,100,100,100
539518,UDAYJEW,Y,A,X,100,100,100,100,100,100,100,100
539515,QUINT,Y,A,X,100,100,100,100,100,100,100,100
539506,ADCON,Y,A,XT,100,100,100,100,100,100,100,100
539495,RAJKOTINV,Y,A,Z,0,100,100,100,100,100,100,100
539494,SMARTFIN,Y,A,XT,100,100,100,100,100,100,100,100
539493,ADHARSHILA,Y,A,XT,0,100,100,100,100,100,100,100
539492,GARBIFIN,Y,A,XT,100,100,100,100,100,100,100,100
539488,TFLL,Y,A,XT,100,100,100,100,100,100,100,100
539486,GEETANJ,Y,S,XT,100,100,100,100,100,100,100,100
539481,PARIKSHA,Y,A,XT,0,100,100,100,100,100,100,100
539479,GTV,Y,A,X,100,100,100,100,100,100,100,100
539470,SHREEGANES,Y,A,X,100,100,100,100,100,100,100,100
539469,PANORAMA,Y,A,XT,100,100,100,100,100,100,100,100
539468,TFSL,Y,A,X,0,100,100,100,100,100,100,100
539455,ARYAVAN,Y,A,XT,1,100,100,100,100,100,100,100
539450,SHK,N,A,A,100,100,100,100,100,100,100,100
539449,IGCIL,Y,A,XT,0,100,100,100,100,100,100,100
539448,INDIGO,N,A,A,100,100,100,100,100,100,100,100
539447,BEARDSELL,N,A,B,100,100,100,100,100,100,100,100
539446,KRISHFAB,Y,S,Z,100,100,100,100,100,100,100,100
539437,IDFCFIRSTB,N,A,A,100,100,100,100,100,100,100,100
539436,COFFEEDAY,N,A,B,100,100,100,100,100,100,100,100
539435,RFSL,Y,A,X,100,100,100,100,100,100,100,100
539434,BRIPORT,Y,A,X,100,100,100,100,100,100,100,100
539433,INDOGLOBAL,Y,A,XT,0,100,100,100,100,100,100,100
539428,TEJNAKSH,Y,A,T,100,100,100,100,100,100,100,100
539410,MUZALI,Y,A,X,100,100,100,100,100,100,100,100
539409,NEERAJ,Y,A,XT,100,100,100,100,100,100,100,100
539408,KUBERJI,Y,S,XT,3,100,100,100,100,100,100,100
539407,GENCON,N,A,B,100,100,100,100,100,100,100,100
539406,SWAGTAM,Y,A,XT,2,100,100,100,100,100,100,100
539405,DITCO,Y,A,XT,0,100,100,100,100,100,100,100
539404,SATIN,N,A,A,100,100,100,100,100,100,100,100
539403,ARAMBHAN,Y,A,M,100,100,1,100,100,100,100,100
539402,VAL,Y,A,B,100,100,1,100,100,100,100,100
539401,PJL,Y,A,M,100,100,100,100,100,100,100,100
539400,MALLCOM,Y,A,X,100,100,100,100,100,100,100,100
539399,BELLACASA,Y,A,B,100,100,100,100,1,100,100,100
539398,VISHALBL,Y,A,B,100,100,100,100,100,100,100,100
539393,KCL,Y,A,XT,100,100,100,100,100,100,100,100
539392,SANGFROID,Y,S,Z,100,100,100,100,100,100,100,100
539391,ACME,Y,A,X,100,100,100,100,100,100,100,100
539384,KRISHNACAP,Y,A,XT,100,100,100,100,100,100,100,100
539383,MINFY,Y,A,Z,0,100,100,100,100,100,100,100
539378,SML,Y,A,XT,100,100,100,100,100,100,100,100
539363,SKC,Y,A,Z,100,100,100,100,100,100,100,100
539359,PRITIKAUTO,N,A,B,100,100,100,100,100,100,100,100
539354,POLYSPIN,Y,A,X,100,100,100,100,100,100,100,100
539353,SALAUTO,Y,A,X,100,100,100,100,100,100,100,100
539352,PBFL,Y,S,MT,100,100,100,100,100,100,100,100
539346,SADBHIN,N,A,B,100,100,1,100,100,100,100,100
539337,WAAREE,Y,A,M,100,100,1,100,100,100,100,100
539336,GUJGAS,N,A,A,100,100,100,100,100,100,100,100
539335,CHPLIND,Y,S,Z,100,100,100,100,100,100,100,100
539334,SHREEPUSHK,N,A,B,100,100,100,100,100,100,100,100
539332,NAVKARCORP,N,A,B,100,100,100,100,100,100,100,100
539331,VETO,N,A,B,100,100,100,100,100,100,100,100
539314,UNIAUTO,Y,A,M,100,100,1,100,100,100,100,100
539311,NFIL,Y,S,Z,100,100,100,100,100,100,100,100
539310,THINKINK,Y,A,X,100,100,100,100,100,100,100,100
539309,RAMASTEEL,N,A,B,100,100,100,100,100,100,100,100
539304,CANOPYFIN,Y,A,XT,100,100,100,100,100,100,100,100
539302,POWERMECH,N,A,A,100,100,100,100,100,100,100,100
539301,ARVSMART,N,A,T,100,100,100,100,100,100,100,100
539300,AKSPINTEX,Y,A,X,100,100,100,100,100,100,100,100
539291,OZONEWORLD,Y,A,X,100,100,100,100,100,100,100,100
539290,BINDALAGRO,N,A,B,100,100,100,100,100,100,100,100
539289,AURUM,N,A,A,100,100,100,100,100,100,100,100
539288,AVI,Y,A,XT,100,100,100,100,100,100,100,100
539287,ORTINLAABS,N,A,B,100,100,100,100,100,100,100,100
539278,SYMBIOX,Y,A,X,1,100,100,100,100,100,100,100
539277,ALSTONE,Y,A,XT,100,100,100,100,100,100,100,100
539276,KAYA,N,A,B,100,100,100,100,100,100,100,100
539275,MSL,Y,A,B,100,100,100,100,100,100,100,100
539274,BLFL,Y,S,Z,100,100,100,100,100,100,100,100
539273,PECOS,Y,A,M,100,100,1,100,100,100,100,100
539268,SYNGENE,N,A,A,100,100,100,100,100,100,100,100
539267,DRHABEEB,Y,A,XT,100,100,100,100,100,100,100,100
539266,CONCRETE,Y,S,XT,0,100,100,100,100,100,100,100
539265,AMRAFIN,Y,A,M,100,100,1,100,100,100,100,100
539255,STARDELTA,Y,A,X,100,100,100,100,100,100,100,100
539254,ADANITRANS,N,A,T,100,100,4,100,100,100,100,100
539253,SURYAINDIA,Y,A,XT,100,100,100,100,100,100,100,100
539252,SCFL,N,A,B,100,100,100,100,100,100,100,100
539251,BALKRISHNA,N,A,B,1,100,100,100,100,100,100,100
539246,JEL,Y,A,XT,1,100,100,100,100,100,100,100
539235,GPL,Y,A,X,100,100,1,100,100,100,100,100
539230,CHEMIESYNT,Y,A,XT,100,100,100,100,100,100,100,100
539229,MRSS,Y,A,M,100,100,100,100,100,100,100,100
539228,GGPL,Y,A,B,100,100,100,100,100,100,100,100
539227,LOYAL,Y,A,B,100,100,100,100,100,100,100,100
539226,RUDRA,Y,A,B,100,100,100,100,100,100,100,100
539225,JIYAECO,Y,S,Z,100,100,100,100,100,100,100,100
539224,HCKKVENTURE,Y,A,X,0,100,100,100,100,100,100,100
539223,AMBITION,Y,A,B,100,100,100,100,100,100,100,100
539222,GROWINGTON,Y,A,M,100,100,100,100,100,100,100,100
539221,SPORTKING,Y,A,XT,100,100,100,100,100,100,100,100
539220,MISHKA,Y,A,T,100,100,100,100,100,100,100,100
539219,MUL,Y,A,X,100,100,100,100,100,100,100,100
539218,SAUMYA,Y,A,X,100,100,100,100,100,100,100,100
539217,SRESTHA,Y,A,XT,100,100,2,100,100,100,100,100
539216,GARMNTMNTR,Y,A,B,100,100,1,100,100,100,100,100
539207,MANPASAND,N,S,Z,100,100,100,0,100,100,100,100
539206,GVBL,Y,A,XT,0,100,100,100,100,100,100,100
539201,SATIA,N,A,A,100,100,100,100,100,100,100,100
539200,NOBPOL,Y,S,Z,100,100,100,100,100,100,100,100
539199,MOONGIPASEC,Y,A,XT,100,100,100,100,100,100,100,100
539198,CAPFIN,Y,A,XT,0,100,100,100,100,100,100,100
